TF_id,num_TFHit_inputFeature,inputRatio,bgRatio,pvalue,odds_ratio,padj,qvalue,rank
DAG2,319,319/1447,4214/22994,1.2337295067721415e-4,1.2816306694465889,0.030719864718626325,4.9481129950754336e-5,220
TGA2,146,146/1447,1725/22994,1.2671204431028167e-4,1.4191183125409679,0.03142458698894986,5.0590382343737686e-5,221
ARR11,76,76/1447,786/22994,1.2764601533305067e-4,1.6268193149781927,0.03152856578726351,5.073371038674509e-5,222
NAC029,107,107/1447,1194/22994,1.298703094327972e-4,1.5029449614304007,0.03194809612046811,5.1386300224003114e-5,223
WRKY25,164,164/1447,1977/22994,1.3128236396902287e-4,1.391316911601575,0.0321641791724106,5.1713116059226436e-5,224
SOL1,285,285/1447,3717/22994,1.327862418394665e-4,1.2945663464833077,0.03239984300882982,5.207303601547705e-5,225
PHL7,141,141/1447,1659/22994,1.3782125057948543e-4,1.4244717007043723,0.03349056389081496,5.3808400798862093e-5,226
AT-GTL1,198,198/1447,2474/22994,1.9020478114731388e-4,1.3422327347912162,0.04602955703764996,7.393292866570894e-5,227
KAN2,187,187/1447,2321/22994,2.07016285565552e-4,1.3500880919048395,0.04989092482129803,8.011466159657585e-5,228
AGL55,564,564/1447,7966/22994,2.1319832966130384e-4,1.2205664693255591,0.05116759911871292,8.21468005373634e-5,229
MYB27,141,141/1447,1676/22994,2.1668498352657534e-4,1.4075015297846718,0.05178771106285151,8.312723153193427e-5,230
WRKY40,221,221/1447,2813/22994,2.281821183322538e-4,1.3182092957364713,0.05430734416307641,8.71589451230916e-5,231
bZIP42,219,219/1447,2786/22994,2.3703082846973823e-4,1.318590197637967,0.05617630634732796,9.01486416593832e-5,232
SPL12,90,90/1447,988/22994,2.568179576237925e-4,1.5250057927125036,0.06060903799921503,9.725497006707617e-5,233
CDF3,244,244/1447,3168/22994,3.442171776042835e-4,1.2917870230008615,0.08089103673700662,1.2979531583871926e-4,234
ARR1,211,211/1447,2692/22994,3.6602588518277107e-4,1.3118696046334797,0.08565005713276844,1.3743149631393158e-4,235
WRKY38,173,173/1447,2153/22994,4.1424685895387407e-4,1.3419261381819665,0.09651951813625266,1.548779382928243e-4,236
SPL7,91,91/1447,1018/22994,4.4364604808117117e-4,1.4927206477766775,0.10292588315483171,1.651697870741516e-4,237
DOF1.8,238,238/1447,3095/22994,4.5164473667766664e-4,1.287787548817569,0.104329934172541,1.674412024262234e-4,238
AT2G20110,287,287/1447,3819/22994,4.8010468612519027e-4,1.2619223615397903,0.11042407780879376,1.7724760747914975e-4,239
AT1G76880,257,257/1447,3379/22994,5.009431875129634e-4,1.2745462429397914,0.11471598994046861,1.8417028952682476e-4,240
AT3G46070,247,247/1447,3233/22994,5.074187535072052e-4,1.27944606367913,0.1156914757996428,1.8577694172829088e-4,241
AT5G56840,165,165/1447,2052/22994,5.493014999632942e-4,1.3409122770331738,0.12469144049166778,1.9944585480063208e-4,242
MYB57,118,118/1447,1393/22994,5.508903032769341e-4,1.4116719765691002,0.12469144049166778,1.9944585480063208e-4,243
AT3G52440,246,246/1447,3223/22994,5.516861160699074e-4,1.277673566308565,0.12469144049166778,1.9944585480063208e-4,244
HHO5,193,193/1447,2453/22994,5.53794656829755e-4,1.3134384705831479,0.12469144049166778,1.9944585480063208e-4,245
dof4.5,232,232/1447,3021/22994,5.804890572832893e-4,1.284234347209943,0.1294490597741735,2.08209848379946e-4,246
WRKY62,120,120/1447,1425/22994,6.18104414445116e-4,1.4026323644533067,0.13721918000681574,2.208041490039709e-4,247
DREB2,196,196/1447,2502/22994,6.219008171137513e-4,1.3072570076592935,0.13744008058213905,2.2126452221789064e-4,248
AGL15,297,297/1447,3985/22994,6.422932810322327e-4,1.2506051828950004,0.1413045218270912,2.276021548661349e-4,249
AT5G61620,178,178/1447,2245/22994,6.450508021073165e-4,1.3219050767860343,0.1413045218270912,2.2766498897905287e-4,250
WRKY45,165,165/1447,2060/22994,6.546359606189799e-4,1.3347085773819551,0.1427106394149376,2.301274761960323e-4,251
NAC083,79,79/1447,871/22994,6.80785788932759e-4,1.513302633880544,0.1477305161984087,2.3837037427617612e-4,252
BIM3,124,124/1447,1485/22994,6.940167711058373e-4,1.3900966892437607,0.14990762255886084,2.4204258466839243e-4,253
WRKY70,200,200/1447,2566/22994,7.029401832107516e-4,1.300211824024982,0.1511321393903116,2.4418950319965893e-4,254
bZIP52,121,121/1447,1444/22994,7.062490452131025e-4,1.3948898193228663,0.15113729567560394,2.4437683225366874e-4,255
AT3G24120,146,146/1447,1800/22994,8.103834879909881e-4,1.3496860213064337,0.17261168294208049,2.793141617615998e-4,256
TGA6,112,112/1447,1325/22994,8.177610576413195e-4,1.406336302169327,0.17336534421995975,2.807602624083267e-4,257
STZ,153,153/1447,1903/22994,8.829330623860987e-4,1.3375539077288316,0.18629887616346683,3.019606916505125e-4,258
WRKY12,171,171/1447,2161/22994,9.053846360373351e-4,1.3170069807891167,0.19013077356784036,3.0844355077356406e-4,259
TGA5,120,120/1447,1442/22994,9.556830214886257e-4,1.3834343188424052,0.19973775149112277,3.2345075128066157e-4,260
BPC5,643,643/1447,9315/22994,9.567673222881969e-4,1.1873456720715934,0.19973775149112277,3.2345075128066157e-4,261
ATHB-12,106,106/1447,1249/22994,9.795759671395183e-4,1.4110303929422405,0.2027722251978803,3.298976090501296e-4,262
MYB77,110,110/1447,1306/22994,0.0010270393031759997,1.3999302947809644,0.21157009645425595,3.445669771335271e-4,263
LCL1,182,182/1447,2327/22994,0.0010609651905866407,1.3013496528048745,0.21749786407026134,3.5460066530302166e-4,264
TGA9,130,130/1447,1589/22994,0.001134852461412643,1.3590359709210338,0.23150990212817915,3.7786430457690666e-4,265
EPR1,208,208/1447,2708/22994,0.0011447625235644172,1.279007751880004,0.2323867922835767,3.79731044968294e-4,266
ARR2,149,149/1447,1859/22994,0.0011697615862896727,1.3316324814128289,0.23629184043051388,3.8657025323518595e-4,267
AT4G12670,272,272/1447,3655/22994,0.0012469702333771336,1.2428995367807734,0.25064101690880386,4.105477063357551e-4,268
ATHB4,110,110/1447,1314/22994,0.001263714146573277,1.390082651606728,0.2527428293146554,4.1451371525473763e-4,269
HSFB2A,160,160/1447,2020/22994,0.0012754648492073306,1.3158350730471473,0.2538175049922588,4.168185781723303e-4,270
ANT,149,149/1447,1866/22994,0.0013606776660671106,1.3257360640115659,0.2694141778812879,4.4302507034961274e-4,271
ABF3,92,92/1447,1070/22994,0.0014062652261297823,1.427947917138966,0.2770342495475671,4.561846538050765e-4,272
WRKY63,151,151/1447,1900/22994,0.00152838876256403,1.3188540246307903,0.29956419746254986,4.939847325675598e-4,273
MYB46,92,92/1447,1079/22994,0.0018057433930706067,1.4143092364995133,0.3521199616487683,5.814974430240253e-4,274
BIM2,129,129/1447,1599/22994,0.001972602847653496,1.3367443467954998,0.38268495244477824,6.329206997818704e-4,275
MYB81,109,109/1447,1320/22994,0.002080531410017015,1.3679909450388161,0.40154256213328393,6.651315249415011e-4,276
EFM,116,116/1447,1420/22994,0.0021783743178295204,1.3529108375794414,0.41824786902326794,6.938971069747888e-4,277
BIM1,181,181/1447,2351/22994,0.002206570184697709,1.2766333393155893,0.4214549052772624,7.003502490576731e-4,278
NAC028,96,96/1447,1142/22994,0.002228885348116131,1.3926750979997395,0.4234882161420649,7.048973270449497e-4,279
AGL1,184,184/1447,2396/22994,0.0022630409006697185,1.273409606314022,0.4277147302265768,7.131431409673482e-4,280
MYB65,123,123/1447,1526/22994,0.0025722496369116475,1.3338216183445022,0.4835829317393897,8.056040884438999e-4,281
MYB59,62,62/1447,685/22994,0.0025747106666667045,1.5034383917371528,0.4835829317393897,8.056040884438999e-4,282
NAC025,42,42/1447,426/22994,0.0027010415309868495,1.647421991018641,0.502393724763554,8.421455615215701e-4,283
ERF035,175,175/1447,2276/22994,0.002756925749742252,1.2733556525232144,0.5100312637023167,8.565427971444445e-4,284
SPL9,120,120/1447,1487/22994,0.002777306600084159,1.334920762677416,0.5110244144154852,8.598472446080986e-4,285
AT5G47660,189,189/1447,2481/22994,0.0028074995537223538,1.262132483395502,0.5137724183311907,8.661557652372543e-4,286
PLT3,125,125/1447,1561/22994,0.0029764439401831215,1.3241910875758962,0.5417127971133281,9.150780713823902e-4,287
LHY1,185,185/1447,2430/22994,0.003196066776956113,1.260356005211087,0.5784880866290565,9.790628560532367e-4,288
ATHB-9,105,105/1447,1282/22994,0.0032067572078597014,1.3540763562857037,0.5784880866290565,9.790628560532367e-4,289
F3A4.140,94,94/1447,1129/22994,0.0032520478974487326,1.3768566129566053,0.5821165736433231,9.870310880556745e-4,290
ARF1,159,159/1447,2053/22994,0.0032552285284076147,1.2809271419704265,0.5821165736433231,9.870310880556745e-4,291
ANAC13,232,232/1447,3125/22994,0.0033640244626183253,1.2312064803493252,0.5954323298834436,0.0010165263283496149,292
ERF037,177,177/1447,2320/22994,0.0035981745154273657,1.2619247771949598,0.6332787147152164,0.0010835699203254462,293
DOF2.5,178,178/1447,2336/22994,0.0036881110839450813,1.2602514916116925,0.6454194396903893,0.00110687607561377,294
GT-2,222,222/1447,2984/22994,0.0037563839540245775,1.232537127069608,0.6536108080002765,0.0011222678134545387,295
AT4G32800,181,181/1447,2381/22994,0.0037648344248688258,1.2572764159471719,0.6536108080002765,0.0011222678134545387,296
AGL16,245,245/1447,3326/22994,0.0037905493462654207,1.2216269624031486,0.6536108080002765,0.0011256142773437726,297
TGA3,123,123/1447,1544/22994,0.003803666150922638,1.3157506945720645,0.6536108080002765,0.0011256142773437726,298
RAX3,183,183/1447,2411/22994,0.003814331581158931,1.2553605351317243,0.6536108080002765,0.0011256142773437726,299
AGL6,322,322/1447,4485/22994,0.0039614290173059265,1.1952209761757786,0.6694815039247016,0.0011651261815605665,300
MYB98,116,116/1447,1448/22994,0.004098722433680749,1.3226418969075793,0.6885853688583659,0.001201501592831957,301
NAC92,208,208/1447,2787/22994,0.004390990153591977,1.2346894863152562,0.7332953556498601,0.0012829149260592061,302
BZIP60,95,95/1447,1158/22994,0.0047065509142136495,1.3540045070389655,0.7812874517594658,0.0013705739412386865,303
MYB73,120,120/1447,1521/22994,0.005743806498193927,1.3003327747030122,0.947728072201998,0.0016671264990887945,304
HHO6,157,157/1447,2056/22994,0.005832579954975687,1.2592103559330459,0.9565431126160127,0.0016873423206294176,305
RAP2-10,170,170/1447,2247/22994,0.005955626471941762,1.247903716577692,0.9707671149265072,0.0017173086712634839,306
WRKY46,264,264/1447,3649/22994,0.006558562964399048,1.197312463853346,1,0.0018850056421917173,307
HAT22,139,139/1447,1802/22994,0.006656239626339905,1.2706120972680612,1,0.0019068677309988268,308
MYB118,126,126/1447,1617/22994,0.0069958961577467884,1.283005206687448,1,0.0019976859388197567,309
CMTA2,117,117/1447,1491/22994,0.007459693463746432,1.2915513715283664,1,0.0021232524090359865,310
HHO2,151,151/1447,1986/22994,0.00790517143619108,1.2515889004977665,1,0.002242813912291776,311
TRP1,294,294/1447,4116/22994,0.007934884870848724,1.1825374961920414,1,0.0022440285268237343,312
TCP2,120,120/1447,1545/22994,0.00922632353879036,1.2769113168933874,1,0.0026009181184336663,313
DYT1,182,182/1447,2456/22994,0.010003095799510035,1.2193587862061595,1,0.002808017355112482,314
SPL1,61,61/1447,716/22994,0.01002462195775156,1.4037668887315085,1,0.002808017355112482,315
MYB24,105,105/1447,1339/22994,0.011115562025626927,1.2879215682631209,1,0.0031037496348548755,316
HAT1,106,106/1447,1355/22994,0.011489040938618343,1.2845816732331947,1,0.0031979145310683833,317
DREB1B,141,141/1447,1866/22994,0.01230782217847217,1.240593852261869,1,0.003415044999576074,318
SPL5,101,101/1447,1287/22994,0.012359341258636518,1.2882033331308482,1,0.003418589689831233,319
ERF043,145,145/1447,1925/22994,0.012404967119867234,1.2367250969471848,1,0.0034204872573163326,320
MYB1,120,120/1447,1562/22994,0.012667028143368722,1.260793737841074,1,0.0034818658997715006,321
MYB33,109,109/1447,1404/22994,0.012879809587709642,1.2739816605205725,1,0.003529359587425002,322
DEAR3,207,207/1447,2848/22994,0.013394789597122803,1.195000506957139,1,0.003659112073517429,323
ERF027,152,152/1447,2036/22994,0.014170915056587168,1.2250052759459578,1,0.0038591816602906227,324
AT1G01250,200,200/1447,2749/22994,0.014448022573350539,1.195337251435353,1,0.003922540065163042,325
PLT1,136,136/1447,1810/22994,0.016356979721332824,1.2315148990544422,1,0.00442718686069997,326
DOF5.7,257,257/1447,3617/22994,0.016628153531364348,1.168935100401132,1,0.004486819625300687,327
RAV1,197,197/1447,2715/22994,0.016733725672572308,1.1909824170841623,1,0.0045015402634251194,328
NAC058,107,107/1447,1392/22994,0.01766584685629615,1.259079252726259,1,0.0047378455720443816,329
HAT2,142,142/1447,1907/22994,0.018843578134935098,1.21954837389155,1,0.005038389875651095,330
TINY,177,177/1447,2429/22994,0.019827744154225942,1.1940898919086036,1,0.005274688984863087,331
MYB105,102,102/1447,1326/22994,0.01984689642037818,1.2591549560692992,1,0.005274688984863087,332
DREB1C,136,136/1447,1824/22994,0.020471178181127564,1.2204411225238294,1,0.005424265548788438,333
AT3G16280,154,154/1447,2091/22994,0.020888558799382527,1.2057698023478676,1,0.005518287812446951,334
AT2G44940,172,172/1447,2359/22994,0.021095129151653267,1.1941707637319452,1,0.005556223657151869,335
MYB3,89,89/1447,1142/22994,0.021158146252424972,1.2755079360092647,1,0.005556235885615801,336
LEC1,1186,1186/1447,18369/22994,0.021658201917290367,1.1540552522671925,1,0.005670676012556389,337
NTL8,150,150/1447,2041/22994,0.023913859768643263,1.2021242934662346,1,0.006242740976847353,338
DRE1C,84,84/1447,1078/22994,0.024664590446144496,1.2742858058683024,1,0.00641972682096421,339
At1g74840,154,154/1447,2105/22994,0.025564950800914636,1.1962612159991757,1,0.006634502803005529,340
FAR1,156,156/1447,2135/22994,0.02566670860029298,1.1947921216282982,1,0.006641377074424611,341
SPL3,92,92/1447,1196/22994,0.02599090450539392,1.2572423216428479,1,0.006705599717593891,342
ERF039,164,164/1447,2256/22994,0.026357975576332723,1.188717929935665,1,0.006780477339135497,343
RAP210,149,149/1447,2035/22994,0.02715556067278701,1.1966571382701359,1,0.0069653455898051496,344
FHY3,147,147/1447,2009/22994,0.028620488213308284,1.1954298901712017,1,0.007319817957367847,345
NAC062,141,141/1447,1923/22994,0.029888501718076898,1.1974579047257286,1,0.007622025259625186,346
AGL63,239,239/1447,3396/22994,0.030165857012517127,1.1524464373075323,1,0.00767058578043324,347
AIL7,131,131/1447,1778/22994,0.03126775095775858,1.202737615775243,1,0.007905212613625125,348.5
ARF3,131,131/1447,1778/22994,0.03126775095775858,1.202737615775243,1,0.007905212613625125,348.5
HSFB2B,146,146/1447,2001/22994,0.03152574802292097,1.191285002826542,1,0.007947667568803605,350
RAP2-1,178,178/1447,2480/22994,0.03193848584595536,1.172628259130848,1,0.00802877975011447,351
UIF1,143,143/1447,1959/22994,0.03269266252989149,1.1914786094234946,1,0.008195019016516918,352
MYB62,130,130/1447,1773/22994,0.036091928613753474,1.1957944112223087,1,0.00902147857367609,353
SPL4,68,68/1447,868/22994,0.036372934724884246,1.2788052881410106,1,0.00906603557449757,354
ARF5,140,140/1447,1923/22994,0.036863442334513385,1.1873274696946847,1,0.009145033968341166,355
MYB15,118,118/1447,1597/22994,0.03689716371760049,1.2047276872563464,1,0.009145033968341166,356
AT1G77640,252,252/1447,3613/22994,0.03710838507269904,1.1410704262948141,1,0.009171622608180682,357
DEAR5,189,189/1447,2658/22994,0.03726153316030778,1.1608610447699788,1,0.00918374954657602,358
MYB3R1,121,121/1447,1644/22994,0.038405822162680785,1.199744668076769,1,0.009439412296251217,359
MYB111,53,53/1447,658/22994,0.039002632711552326,1.316037610897967,1,0.009559468801851061,360
MYB70,92,92/1447,1219/22994,0.03913842376706094,1.2302001079446394,1,0.009566178206060193,361
NAC017,146,146/1447,2021/22994,0.04138927358096861,1.1773778251882316,1,0.010088383225780454,362
CBF1,150,150/1447,2083/22994,0.04260196277972637,1.1734858642728856,1,0.010355362853603882,363
CMTA3,82,82/1447,1080/22994,0.043949143843039065,1.2369057556017762,1,0.010653477014311345,364
NTL9,39,39/1447,468/22994,0.04517384481011289,1.363477796258776,1,0.010920349269165082,365
ERF38,182,182/1447,2580/22994,0.0513987727910255,1.1488531614546356,1,0.012391218127055325,366
MYB119,86,86/1447,1149/22994,0.05269676641603571,1.217635952035345,1,0.012669522299094979,367
MYB4,88,88/1447,1179/22994,0.053290480810311486,1.2141011937172559,1,0.0127774490433931,368
CBF4,146,146/1447,2041/22994,0.05353288500953738,1.1637636553864703,1,0.012800785511606261,369
AT4G28140,266,266/1447,3866/22994,0.05452812714855274,1.1228703020141584,1,0.013003527936856775,370
KUA1,133,133/1447,1851/22994,0.056911137626367264,1.1682276006189016,1,0.013520408469358527,371
CBF2,140,140/1447,1956/22994,0.05700204210681556,1.1637990824434628,1,0.013520408469358527,372
AT5G18450,324,324/1447,4765/22994,0.05754174104803503,1.1113169267288425,1,0.013611829612372266,373
T11I18.17,57,57/1447,737/22994,0.06254603643981907,1.2583630517146487,1,0.014716714456428017,374.5
NAC080,57,57/1447,737/22994,0.06254603643981907,1.2583630517146487,1,0.014716714456428017,374.5
E2FA,81,81/1447,1095/22994,0.07211525674935501,1.2007282398920909,1,0.016923167259704712,376
MYB3R5,127,127/1447,1782/22994,0.07416880267909774,1.1563865467388663,1,0.017358902171734532,377
ARF8,147,147/1447,2090/22994,0.08009074951065737,1.1408662328763868,1,0.01869531968035886,378
DREB1A,128,128/1447,1804/22994,0.0807437828201876,1.1505429023256954,1,0.01879802486889359,379
ERF015,199,199/1447,2889/22994,0.08680061777335171,1.1178164747535817,1,0.020154942207434606,380
AT3G10030,102,102/1447,1420/22994,0.08721172357841436,1.1639473692110498,1,0.02019724955498248,381
SMZ,108,108/1447,1513/22994,0.09083474448855641,1.1562833090320674,1,0.020981231403269882,382
MYB52,87,87/1447,1207/22994,0.10120687867062941,1.1667117083038692,1,0.023260324316611347,383
CEJ1,289,289/1447,4293/22994,0.1012289314258926,1.0934623152003156,1,0.023260324316611347,384
At5g08520,140,140/1447,2010/22994,0.10655118582923107,1.1270865666064882,1,0.02441967589669161,385
MYB124,96,96/1447,1346/22994,0.10721059087212811,1.1538075151953735,1,0.0245071451246864,386
HSFA6B,140,140/1447,2016/22994,0.1134908193361761,1.1231377284057416,1,0.025875699803049722,387
DREB1E,116,116/1447,1655/22994,0.11745313891384446,1.1330147447154486,1,0.02671008313686578,388
AT1G76870,275,275/1447,4098/22994,0.11967955832829612,1.0878454739968995,1,0.027146429380378676,389
ERF019,208,208/1447,3069/22994,0.12611054307076386,1.0964751232975458,1,0.028531797074833453,390
ZAP1,137,137/1447,1981/22994,0.1266550927837374,1.1173958175899648,1,0.02858171192652416,391
DREB26,268,268/1447,4002/22994,0.1314053953805503,1.0843970283938138,1,0.029578045178695292,392
GATA15,117,117/1447,1691/22994,0.1472307068963628,1.1162475574123243,1,0.03305583899783628,393
ERF017,205,205/1447,3045/22994,0.15115307806877237,1.087239508921485,1,0.033807572611017335,394
AT1G36060,226,226/1447,3370/22994,0.15134523338865427,1.0834396574885474,1,0.033807572611017335,395
At1g19000,142,142/1447,2078/22994,0.1547200615478806,1.1021883831316142,1,0.03447416701155985,396
DREB2C,155,155/1447,2286/22994,0.16681822594633935,1.0930900143872857,1,0.03707620964876412,397
KAN4,44,44/1447,606/22994,0.18034288982719968,1.1710195564193275,1,0.03998142694957131,398
TRP2,305,305/1447,4625/22994,0.1808001361491599,1.0650297830536517,1,0.039982338821132224,399
ERF018,158,158/1447,2346/22994,0.18736551623535025,1.08454754263255,1,0.04133062858132726,400
GATA12,28,28/1447,373/22994,0.19104622153194403,1.2126318522384534,1,0.042037455229267426,401
MYB3R4,117,117/1447,1721/22994,0.19771185285906326,1.0937149133436153,1,0.043395929073543296,402
AT1G44830,326,326/1447,4991/22994,0.22524628292923876,1.0524108203621654,1,0.04931680402771247,403
DREB19,150,150/1447,2247/22994,0.228007498168558,1.0727033489299844,1,0.04979779371765245,404
LFY,61,61/1447,883/22994,0.23978577193933873,1.1096339895270917,1,0.05224090891924591,405
ERF096,199,199/1447,3036/22994,0.2733071380398989,1.051612679579203,1,0.05939737859458828,406
REF6,271,271/1447,4192/22994,0.316940172796781,1.0359042540363486,1,0.0687108338192183,407
GT-1,46,46/1447,679/22994,0.3220217283690103,1.0847727841777617,1,0.06964137724243301,408
AT1G75490,311,311/1447,4828/22994,0.32647360007825876,1.0321597811216607,1,0.07043152597690036,409
AT5G67000,164,164/1447,2529/22994,0.34970602110999294,1.0367683833094514,1,0.07525954543256662,410
ERF1B,200,200/1447,3099/22994,0.358017915027598,1.0316885076281226,1,0.076860866257535,411
GATA9,71,71/1447,1085/22994,0.38209137865226794,1.0448617429800737,1,0.081829964017476,412
ERF094,205,205/1447,3192/22994,0.3849089170252198,1.0255942676466685,1,0.08214940360402471,413
ANAC050,111,111/1447,1713/22994,0.3854450017100839,1.0344041518568643,1,0.08214940360402471,414
RAP2-3,178,178/1447,2774/22994,0.4000405661782503,1.0239681237727858,1,0.08505469160416376,415
ERF008,239,239/1447,3749/22994,0.42213875073380985,1.0166892563172052,1,0.0895373481477255,416
ERF021,181,181/1447,2841/22994,0.44015096906687057,1.0151409946381036,1,0.0931339333615892,417
AT4G16750,209,209/1447,3309/22994,0.4885757653675976,1.0045918388037232,1,0.10313307740661362,418
RAV1_var.2,85,85/1447,1345/22994,0.5005201312629972,1.0048218853386501,1,0.10540224580857725,419
ERF098,173,173/1447,2756/22994,0.527439641708239,0.9969703824940258,1,0.11080664741769727,420
HSFC1,104,104/1447,1675/22994,0.5740540221648864,0.9846679298778475,1,0.12031312466778395,421
AT4G18450,311,311/1447,4988/22994,0.5864123978176707,0.9874815108489282,1,0.1226120151556323,422
ERF13,196,196/1447,3157/22994,0.5956675255929476,0.9834356868591534,1,0.1242527170615243,423
ERF15,284,284/1447,4566/22994,0.6008441970468404,0.9845948734885697,1,0.12503694444648455,424
ERF3,285,285/1447,4594/22994,0.6205388369109919,0.9811774389085695,1,0.12883159243826822,425
ERF7,113,113/1447,1850/22994,0.6483672767229585,0.9660663575570655,1,0.1341564244496845,426
ARR14,74,74/1447,1220/22994,0.6492276567201731,0.9594626131001911,1,0.1341564244496845,427
ERF069,142,142/1447,2319/22994,0.6520795228679656,0.968162749436126,1,0.1344309076830605,428
RAP21,222,222/1447,3606/22994,0.6549664409689345,0.9726852426879985,1,0.13453504983236345,429
AT2G33710,286,286/1447,4632/22994,0.6556341428497179,0.9749779865830447,1,0.13453504983236345,430
ERF109,180,180/1447,2934/22994,0.6593274724797693,0.9694530915872605,1,0.13497901033433246,431
ERF104,314,314/1447,5093/22994,0.6749231455919589,0.9723871545011868,1,0.13785194967156023,432
AT3G57600,305,305/1447,4967/22994,0.7014752592141411,0.9672888493839119,1,0.14294428594229203,433
ESE3,326,326/1447,5307/22994,0.7061326918949177,0.967175910719925,1,0.1435618104963915,434
AT1G22810,319,319/1447,5197/22994,0.7092416484792612,0.9663662232613205,1,0.1437887853154344,435
GATA8,61,61/1447,1030/22994,0.7105083178386664,0.9346428895570128,1,0.1437887853154344,436
GATA19,125,125/1447,2086/22994,0.73680214372799,0.9443753510706249,1,0.14876877313124043,437
ERF2,299,299/1447,4900/22994,0.7422564665343603,0.9592561512455715,1,0.149527894144714,438
GATA6,76,76/1447,1294/22994,0.7552370241576531,0.9252170960343689,1,0.15179626641249894,439
CRF4,274,274/1447,4515/22994,0.7653434152017458,0.9531703892921981,1,0.15347795759393296,440
CRF2,209,209/1447,3487/22994,0.7954632545823171,0.9408549225608016,1,0.15897198700601153,441
CDC5,47,47/1447,830/22994,0.7963436735754471,0.8902620353472935,1,0.15897198700601153,442
GATA20,96,96/1447,1655/22994,0.8176892713547971,0.9110359027777941,1,0.1628646802592213,443
RAP2-6,195,195/1447,3278/22994,0.8196320054559467,0.9327658888591982,1,0.16288394385054586,444
ERF8,122,122/1447,2090/22994,0.8278826086690183,0.9160178023534498,1,0.16415385499055218,445
RAP212,215,215/1447,3613/22994,0.8313306422216031,0.9320607677564587,1,0.16446794557272548,446
ERF10,301,301/1447,5019/22994,0.8434732414715829,0.9368826668305641,1,0.16649688935483278,447
ERF9,311,311/1447,5189/22994,0.8514344113095024,0.9355159202732279,1,0.16769322701736522,448
ERF5,333,333/1447,5578/22994,0.8800523095063527,0.9290862786308478,1,0.1729435954748499,449
ESE1,300,300/1447,5061/22994,0.8939007438760715,0.9221649007831378,1,0.1752746556619748,450
ERF6,126,126/1447,2217/22994,0.9027146890689796,0.8874737445252602,1,0.17639730276554963,451
ERF112,168,168/1447,2914/22994,0.9036245829669889,0.8993553366678216,1,0.17639730276554963,452
GATA14,73,73/1447,1364/22994,0.940033778236844,0.8335920545784131,1,0.18309968411313673,453
ERF11,190,190/1447,3352/22994,0.9519879268427118,0.8788658628543186,1,0.1850196800031184,454
TBP3,187,187/1447,3327/22994,0.9627221115730512,0.8700157922797064,1,0.18599358837465707,455
RAP26,265,265/1447,4627/22994,0.9656916827877209,0.8832731594972885,1,0.18599358837465707,456
ERF105,286,286/1447,4974/22994,0.9662044818990333,0.8858921558595119,1,0.18599358837465707,457
ERF4,195,195/1447,3471/22994,0.9666676972284012,0.868663322601382,1,0.18599358837465707,458
ERF087,267,267/1447,4671/22994,0.9690742107267238,0.8807884911315952,1,0.18599358837465707,459
RAP211,243,243/1447,4281/22994,0.9708758600487384,0.8751402999486982,1,0.18599358837465707,460
ERF118,206,206/1447,3670/22994,0.9717545013947917,0.8665446128744798,1,0.18599358837465707,461
LEP,300,300/1447,5262/22994,0.9804070880692672,0.8742185961647847,1,0.18724352331345823,462
LBD18,137,137/1447,2560/22994,0.9846539856645871,0.8254260394926859,1,0.18735957908574916,463
AT1G72740,245,245/1447,4380/22994,0.9852615732189262,0.8582982454258802,1,0.18735957908574916,464
ABR1,201,201/1447,3683/22994,0.9906039834993887,0.8369334683468455,1,0.18797039535092763,465
PUCHI,253,253/1447,4635/22994,0.9964301914160418,0.830027436550328,1,0.1884775313208741,466
GATA10,17,17/1447,539/22994,0.9996848261259162,0.47886337020087466,1,0.1884775313208741,467.5
GATA11,17,17/1447,539/22994,0.9996848261259162,0.47886337020087466,1,0.1884775313208741,467.5
