TF_id,WT_E5_0h_R1,WT_E5_0h_R2,WT_E5_4h_R1,WT_E5_4h_R2,WT_E5_8h_R1,WT_E5_8h_R2,WT_E5_16h_R1,WT_E5_16h_R2,WT_E5_24h_R1,WT_E5_24h_R2,WT_E5_48h_R1,WT_E5_48h_R2,WT_E5_48h_R3,WT_E5_72h_R1,WT_E5_72h_R2,WT_E5_72h_R3
RAV1,-0.873338443181592,-0.8272071528766829,-0.8196894559643805,-0.2022214693301576,-1.9673289538075787,-1.6855612305545893,-1.2150186604198285,0.4336674943479457,0.3928308136497293,0.7755170610270775,1.6224788658311995,1.5652625195919883,1.602820185481948,1.602820185481948,0.5926449301635264,1.3760588349369347
RAV1_var.2,-1.2038890137412936,-2.5528757314924575,-2.5528757314924575,-1.808602238312397,-1.2038890137412936,-1.1820660672895331,1.866540294772766,1.3760588349369347,1.808602238312397,0.7398323791085591,2.726022831313745,1.8980286526220012,2.0058543039165473,1.5652625195919883,1.160792003464767,0.6778556096439299
SEP1,0.3526391619229504,0.2572205162827893,-1.2038890137412936,-1.4187123129661308,-0.050904387404025156,-0.4160814172229962,0.9631543195066732,0.7398323791085591,1.109779588322558,1.1197495278759124,-0.4160814172229962,0.06163349704763414,0.4277908230703917,0.38128544450891133,0.03482131726034756,0.7468929114901232
AGL3,0.7611270308966579,0.8655223818729181,0.7328085370796356,1.6224788658311995,0.5862726494026449,0.24616364666135948,0.3697906780238195,-0.24064656116152083,-0.9051524750285039,-0.4933081483127475,-1.5837621165390972,-0.850046659840097,-0.4277908230703919,-1.1400307167488717,-0.6054624085057514,-0.26276068117597023
AGL1,0.27943041836041554,0.5054428012011756,0.4812457055488878,0.15324492856537705,-1.1503493803760079,-0.9546720080897407,-1.322813412009698,-1.3357716204898045,0.10463345561407526,0.3755318588580194,0.4160814172229962,0.797408756791946,0.873338443181592,0.7258206630767681,0.5547585400265583,-0.3469452131673661
TCP16,0.6119085104632844,0.5735988114583386,-1.5652625195919887,-1.3760588349369347,-0.9214077063693253,-1.2730749331293942,-0.850046659840097,-1.160792003464767,-1.2150186604198285,-1.1298320308408791,1.433519600087623,1.0066509019659706,1.3760588349369347,1.433519600087623,1.6855612305545902,1.9315197977783911
TGA1,-0.15866651137713356,-0.9890277338786998,1.4187123129661312,0.29617817270122565,1.2150186604198285,0.9462578347633593,1.7817725841185594,1.6637927858850732,-0.5735988114583386,-1.448648041934721,-0.8347718934067764,-1.1713627674492542,-0.8971139424431069,-1.496146876216362,-1.5127550899607387,0.2683089229162129
ZAP1,1.160792003464767,0.9296272709001898,-0.7119500194518402,-0.7258206630767678,2.726022831313745,2.5528757314924593,-0.6379530030286188,0.43955918085221335,-0.4219288887485655,-0.39862309718566696,-1.6224788658312,-1.836800742786681,-1.7817725841185594,-2.3410271376304475,-2.3410271376304475,-1.731664396122245
LFY,0.38128544450891133,-0.16952384856926508,-0.19675777725486301,-0.5926449301635264,1.4799413890351922,1.2038890137412934,-0.24064656116152083,0.06163349704763414,-0.5237860596104458,-1.2730749331293942,0.5672964029137779,0.45732717854092003,-0.8047912168496852,-1.2150186604198285,-0.9978005810486968,-0.3242794243706307
ABF3,-1.261121828280482,-1.7081590334395325,0.11541062447747148,-0.6314018942397609,-0.31863936396437514,-0.469252883812802,0.469252883812802,0.7900695024470359,1.6224788658311995,1.464115498991592,0.7328085370796356,0.873338443181592,0.5115380398553485,0.29617817270122565,-0.14241509889422754,-0.1749599401657325
ABI5,0.6248777720424505,0.5237860596104457,-0.1749599401657325,-0.02410452898060304,0.4933081483127475,0.0509043874040253,-0.4102481383343704,0.06700063638160315,-0.2572205162827893,-0.2961781727012255,-0.09924950325268884,-0.469252883812802,0.08311426437365704,-0.5176523427716081,-0.48726806452123755,0.48726806452123755
AHL12,-0.38128544450891133,-0.0026780248619778808,0.2516882351957292,0.08311426437365704,0.0509043874040253,0.3242794243706307,0.07774086355266835,-0.19129995251595547,-0.4573271785409198,-0.22963414956312947,-0.2241384526491305,0.14782784646163197,-0.16952384856926508,0.3017790363535785,0.5672964029137779,-0.00803415141280527
AHL20,-1.7081590334395325,0.9379101272115916,1.2611218282804824,1.322813412009698,-1.3760588349369347,-0.45138873387405676,-1.2730749331293942,-1.9315197977783913,-1.448648041934721,-0.8812082251841601,-0.554758540026558,0.36406166020042563,0.38128544450891133,2.047609368960877,1.9315197977783911,0.4102481383343704
AHL25,-0.3755318588580192,0.013390508459676464,0.24064656116152083,0.07774086355266835,0.03482131726034756,0.3299298191830141,0.07236970645650206,-0.18040120698026224,-0.445466165080393,-0.24064656116152083,-0.23513679086214964,0.12620121506710114,-0.1749599401657325,0.3073893828206459,0.5735988114583386,-0.029462500148076717
NAC025,0.2683089229162129,-0.6778556096439299,2.5528757314924593,2.2004105812100336,-1.3357716204898045,-2.5528757314924575,-0.7468929114901232,0.12620121506710114,-0.24064656116152083,-1.362383389418019,-1.3489580918851947,-1.7561674016602142,1.7316643961222455,-1.0999187570821543,1.322813412009698,2.5528757314924593
T11I18.17,0.5299395463003201,0.09386842631539723,0.6445316061066133,0.34126249065786685,0.35834456671086434,-0.9132499266836087,0.9051524750285039,0.20769120482982129,-1.160792003464767,-1.3100735947277953,0.12620121506710114,0.5926449301635264,-0.31863936396437514,-0.2905865847492115,0.7611270308966579,-0.12080416150268271
NAC055,2.143770476211643,2.2651370034494636,2.3410271376304492,1.0709586242267901,1.3489580918851947,1.0615026297045762,-1.3489580918851947,0.8655223818729181,-2.3410271376304475,-2.3410271376304475,-2.5528757314924575,-2.5528757314924575,-2.3410271376304475,-0.797408756791946,-1.2150186604198285,1.3100735947277953
NAC058,1.9673289538075784,0.7328085370796356,0.36406166020042563,-0.5299395463003204,1.3899965844475834,0.8347718934067763,0.873338443181592,1.4042097133553209,-1.4335196000876227,-2.1437704762116443,-0.4933081483127475,-1.109779588322558,-0.9890277338786998,-0.9214077063693253,-1.9315197977783913,-0.542307285399801
NAC080,0.5361131652220904,0.10463345561407526,0.6379530030286191,0.35834456671086434,0.34126249065786685,-0.8971139424431069,0.8971139424431069,0.21864951704140353,-1.1503493803760079,-1.322813412009698,0.11541062447747148,0.5735988114583386,-0.3242794243706307,-0.2794304183604154,0.7683021589798121,-0.13700652059787546
AP1,0.20769120482982129,0.3299298191830141,0.20769120482982129,0.43955918085221335,-0.3526391619229506,-0.2850040675696815,-0.04554210636070438,-0.3017790363535785,0.1749599401657325,0.20222146933015775,-0.3073893828206459,-0.4160814172229962,0.013390508459676464,-0.06163349704763414,-0.050904387404025156,0.2516882351957292
ABF2,1.2493462419630998,1.6855612305545902,0.7050658929000242,0.5735988114583386,-0.8812082251841601,-0.4993662832382226,-0.5054428012011756,-1.1197495278759124,-1.2038890137412936,-0.5237860596104458,-0.4993662832382226,-0.7468929114901232,-0.6511382223610432,0.16952384856926508,-0.3526391619229506,0.8122178014999129
ARF1,1.8980286526220012,1.8980286526220012,-1.0615026297045764,-0.14241509889422754,-0.4102481383343704,-0.7119500194518402,-0.2961781727012255,-0.7900695024470359,-0.937910127211592,-0.3928308136497293,-0.5862726494026449,-0.39862309718566696,-0.3640616602004256,-0.2572205162827893,0.346945213167366,-0.08849006607869864
ARF5,-0.24616364666135948,-0.5361131652220903,-1.0155807829346575,-1.2730749331293942,-2.005854303916548,-1.8980286526220012,0.4219288887485655,0.1370065205978756,0.6248777720424505,0.39862309718566696,1.642785359280737,1.464115498991592,1.6224788658311995,0.9631543195066732,1.2611218282804824,1.322813412009698
ARF8,-0.9462578347633596,-0.9214077063693253,-1.0521406099073667,-0.7539908752671884,-0.6248777720424508,-0.6445316061066132,-1.0901637335027599,-1.3760588349369347,0.8891329656800708,0.8423847084436877,1.0805113621441529,0.9890277338786998,1.836800742786681,1.0999187570821543,0.5990413673436641,1.0999187570821543
ARR1,0.1370065205978756,0.03482131726034756,0.6119085104632844,0.5990413673436641,-1.602820185481948,-0.8891329656800708,-1.5127550899607387,-1.1929065265336705,-0.21864951704140353,-0.6119085104632846,1.0521406099073667,0.03482131726034756,1.3357716204898045,0.8891329656800708,0.8272071528766827,0.06700063638160315
ARR11,-1.1820660672895331,-1.3489580918851947,1.2493462419630998,1.602820185481948,1.496146876216362,0.7119500194518401,-0.4044287858153808,-1.836800742786681,-0.35834456671086434,-0.873338443181592,-1.2493462419630998,-1.2150186604198285,0.8577588417227449,0.4044287858153808,-0.11002044271115605,1.2611218282804824
ARR14,-3.0705355970807964,-2.726022831313744,-1.0709586242267903,-1.2150186604198285,0.9978005810486968,1.1929065265336705,2.047609368960877,2.047609368960877,0.5299395463003201,2.2651370034494636,1.322813412009698,1.9315197977783911,0.6846104934522019,-1.2730749331293942,0.4044287858153808,-0.2905865847492115
ARR18,-1.109779588322558,-0.08311426437365704,2.2651370034494636,2.0932730573572456,1.03368798614595,0.5361131652220904,0.6846104934522019,0.2241384526491305,-0.8196894559643805,-0.850046659840097,-1.3760588349369347,-1.2975429286165538,-1.7561674016602142,-0.00803415141280527,0.8812082251841601,-2.1437704762116443
ARR2,0.797408756791946,1.2493462419630998,0.45138873387405687,-0.26276068117597023,-0.8347718934067764,-1.1298320308408791,0.6054624085057516,0.2683089229162129,0.8196894559643803,0.029462500148076574,-0.7119500194518402,0.20769120482982129,1.0245923925400986,-0.5361131652220903,-0.3073893828206459,-0.9296272709001898
ATHB-12,0.5485222826980982,0.4044287858153808,-0.7328085370796353,-0.050904387404025156,-2.1437704762116443,-2.047609368960878,-1.808602238312397,-1.109779588322558,1.5472836116060342,2.143770476211643,1.3100735947277953,0.5862726494026449,1.642785359280737,-0.029462500148076717,0.5423072853998011,1.5652625195919883
ATHB-16,-2.005854303916548,-0.8812082251841601,1.602820185481948,1.5652625195919883,0.5990413673436641,0.9051524750285039,-0.6577733822383669,-0.4812457055488878,-0.5299395463003204,-0.21864951704140353,-0.9890277338786998,-0.6778556096439299,-0.3928308136497293,1.03368798614595,0.8423847084436877,-0.7827725602592135
ATHB-51,-0.7827725602592135,0.5990413673436641,-0.26830892291621306,0.4219288887485655,0.1912999525159553,0.8272071528766827,-1.362383389418019,-0.7258206630767678,-0.38128544450891133,0.0241045289806029,-0.937910127211592,-0.3299298191830141,0.2850040675696817,0.6379530030286191,1.3899965844475834,0.3017790363535785
ATHB-6,-2.093273057357247,-1.808602238312397,0.6054624085057516,0.5115380398553485,-0.4812457055488878,-0.38705167999770673,-0.5862726494026449,-0.445466165080393,1.642785359280737,2.0932730573572456,0.9978005810486968,1.0615026297045762,0.6248777720424505,0.517652342771608,0.46328179498035416,0.04018113452744476
BEE2,0.6711315147657183,0.6846104934522019,-0.5610164475512408,-0.6379530030286188,-1.03368798614595,-0.5176523427716081,-0.6445316061066132,-0.9890277338786998,0.2683089229162129,0.48726806452123755,0.39862309718566696,0.8272071528766827,0.7119500194518401,0.36406166020042563,0.24064656116152083,0.3355907674135362
BHLH3,0.6778556096439299,0.7050658929000242,0.5990413673436641,0.5926449301635264,0.19675777725486285,0.21316716115049078,-0.35834456671086434,-0.6846104934522019,-0.38705167999770673,-0.4277908230703919,-0.3412624906578669,-0.3355907674135362,-0.04018113452744464,-0.5115380398553485,-0.6248777720424508,0.0509043874040253
BHLH13,0.698215019320807,0.4933081483127475,0.3073893828206459,-0.12080416150268271,0.14782784646163197,0.3130094214656357,0.029462500148076574,-0.13160194717659277,-0.04018113452744464,-0.00803415141280527,-0.11002044271115605,-0.3073893828206459,-0.126201215067101,-0.6248777720424508,-0.6314018942397609,-0.15866651137713356
AIB,1.1197495278759124,1.2730749331293942,-0.2905865847492115,-0.691396760526385,-1.1400307167488717,-1.261121828280482,-0.9546720080897407,-1.2150186604198285,-1.1400307167488717,-1.0066509019659706,0.4812457055488878,0.5990413673436641,0.8812082251841601,0.8812082251841601,0.631401894239761,1.5297913795462077
BHLH104,-0.018747249718058422,-0.5799240864668217,-0.542307285399801,-0.698215019320807,0.24064656116152083,-0.18040120698026224,0.16409276201253223,0.03482131726034756,-0.16952384856926508,-0.21316716115049067,0.9717065019881965,0.631401894239761,0.8423847084436877,0.04018113452744476,-0.24616364666135948,0.6183801395736427
BHLH34,0.1858478202909218,-0.23513679086214964,0.16952384856926508,0.08849006607869864,0.5735988114583386,0.797408756791946,-0.4573271785409198,0.3017790363535785,-0.6119085104632846,-0.48726806452123755,-0.13160194717659277,-0.19675777725486301,-0.26830892291621306,-0.4102481383343704,-0.5115380398553485,-0.185847820290922
BHLH78,1.0805113621441529,1.0805113621441529,-0.7900695024470359,-0.20769120482982115,-0.2905865847492115,-0.13700652059787546,1.0999187570821543,0.5926449301635264,-1.03368798614595,-1.5472836116060342,-0.6054624085057514,-0.9214077063693253,-0.7050658929000242,0.6778556096439299,0.43955918085221335,1.2150186604198285
BIM1,0.9546720080897412,1.0428699107045674,-0.6119085104632846,-0.8812082251841601,-0.7900695024470359,-0.6711315147657183,-1.226300880644619,0.3355907674135362,0.15866651137713356,0.2905865847492116,0.5547585400265583,0.43955918085221335,0.7611270308966579,0.3526391619229504,0.3242794243706307,-0.36979067802381926
BIM2,-0.04554210636070438,-0.7683021589798121,-0.6511382223610432,-0.8196894559643805,-0.15866651137713356,-0.26830892291621306,-0.873338443181592,-0.38128544450891133,0.4993662832382226,-0.20769120482982115,0.9379101272115916,0.9717065019881965,0.9462578347633593,0.12620121506710114,0.1858478202909218,0.9051524750285039
BIM3,-0.2241384526491305,-0.3526391619229506,-0.126201215067101,0.21864951704140353,0.24616364666135948,0.4102481383343704,-0.6711315147657183,-0.09924950325268884,-0.03482131726034769,-0.36979067802381926,-0.08849006607869864,-0.21864951704140353,0.1370065205978756,0.1912999525159553,0.6248777720424505,-0.2794304183604154
BZIP60,-0.7900695024470359,-1.6427853592807375,-0.13700652059787546,-1.0428699107045674,0.2241384526491305,-0.6511382223610432,1.4486480419347214,1.2377413925572405,1.2263008806446187,-0.05626813256524087,0.9546720080897412,0.6711315147657183,0.691396760526385,-1.0155807829346575,0.00803415141280527,1.0805113621441529
CMTA2,2.726022831313745,2.5528757314924593,-2.726022831313744,-1.7561674016602142,2.2004105812100336,2.143770476211643,2.0932730573572456,2.2651370034494636,-2.726022831313744,-2.726022831313744,-2.726022831313744,-2.726022831313744,-2.726022831313744,-1.602820185481948,-1.160792003464767,-1.6427853592807375
CMTA3,3.0705355970807977,3.0705355970807977,-3.0705355970807964,-1.362383389418019,3.0705355970807977,3.0705355970807977,3.0705355970807977,2.726022831313745,-2.5528757314924575,-2.5528757314924575,-3.0705355970807964,-3.0705355970807964,-3.0705355970807964,-3.0705355970807964,-3.0705355970807964,-3.0705355970807964
DREB1A,0.8347718934067763,0.6054624085057516,0.3526391619229504,1.1713627674492542,0.664437628128644,0.5237860596104457,0.691396760526385,0.797408756791946,0.36406166020042563,-0.09386842631539723,-0.9546720080897407,-0.9051524750285039,-0.8655223818729181,-1.4042097133553209,-1.1929065265336705,-1.0521406099073667
CCA1,-0.6314018942397609,-0.9132499266836087,-0.09386842631539723,0.16952384856926508,-1.4042097133553209,-1.5652625195919887,-0.9051524750285039,-0.664437628128644,0.2516882351957292,0.00803415141280527,1.5652625195919883,1.496146876216362,0.5862726494026449,1.5297913795462077,1.3357716204898045,0.2850040675696817
CDF2,0.16952384856926508,-0.20769120482982115,-0.8577588417227449,-0.548522282698098,-0.7611270308966579,-0.3928308136497293,-0.445466165080393,0.5423072853998011,0.27943041836041554,0.3928308136497293,0.6577733822383669,0.8891329656800708,0.5299395463003201,-0.0026780248619778808,0.45732717854092003,0.5547585400265583
CRF2,-0.45138873387405676,-1.0245923925400986,-0.08311426437365704,-0.3928308136497293,0.4102481383343704,0.3928308136497293,1.5297913795462077,1.2150186604198285,0.2572205162827893,0.21864951704140353,-0.013390508459676464,-0.20769120482982115,-0.24064656116152083,-0.542307285399801,-0.6119085104632846,-0.09924950325268884
DOF2.5,1.642785359280737,1.7817725841185594,-1.9315197977783913,-2.2004105812100327,-1.7561674016602142,-1.4641154989915917,-1.1197495278759124,0.48726806452123755,-0.21316716115049067,-0.6511382223610432,1.2377413925572405,1.4486480419347214,1.109779588322558,1.3489580918851947,1.2263008806446187,1.2975429286165538
DREB1E,0.6379530030286191,-0.35834456671086434,-0.5054428012011756,-0.7188680528227157,0.9296272709001898,0.8047912168496852,0.8047912168496852,0.517652342771608,0.7539908752671884,0.873338443181592,0.11002044271115592,-0.5672964029137779,-0.850046659840097,-1.4799413890351922,-0.9296272709001898,0.5361131652220904
ERF008,1.866540294772766,2.047609368960877,1.0521406099073667,0.9803303522249299,-0.13160194717659277,-0.19129995251595547,-0.10463345561407539,0.1858478202909218,-0.4812457055488878,-0.463281794980354,-1.2730749331293942,-1.4641154989915917,-1.2150186604198285,-1.0901637335027599,-0.8655223818729181,-1.362383389418019
DOF1.8,-0.9631543195066732,-0.9803303522249299,1.0428699107045674,0.2627606811759701,-0.4160814172229962,-1.0615026297045764,-0.5361131652220903,-0.6577733822383669,0.4752407505132448,0.24616364666135948,0.5361131652220904,0.4993662832382226,0.8047912168496852,1.0709586242267901,0.39862309718566696,0.2905865847492116
DOF2.4,-0.3355907674135362,0.22963414956312947,-0.04554210636070438,0.22963414956312947,0.14241509889422754,0.4812457055488878,0.23513679086214964,-0.2794304183604154,0.9051524750285039,1.1298320308408791,-0.664437628128644,-0.5990413673436641,-0.5115380398553485,0.0509043874040253,0.07236970645650206,-0.5862726494026449
DOF5.6,0.9132499266836087,0.9051524750285039,0.4219288887485655,0.07236970645650206,0.7258206630767681,0.8196894559643803,-0.7827725602592135,-0.548522282698098,-0.7398323791085591,-0.6577733822383669,-0.20769120482982115,-0.4573271785409198,-0.3073893828206459,-0.4933081483127475,-0.9214077063693253,-0.691396760526385
DOF5.7,-0.9132499266836087,-0.185847820290922,-0.5672964029137779,-0.9803303522249299,-1.2730749331293942,-1.2377413925572402,0.4812457055488878,0.6577733822383669,0.06163349704763414,-0.126201215067101,0.8423847084436877,1.0245923925400986,1.0901637335027603,1.496146876216362,0.7755170610270775,1.1197495278759124
DRE1C,-2.2651370034494627,-2.3410271376304475,-0.7755170610270775,-0.7050658929000242,-0.3355907674135362,0.14241509889422754,1.6855612305545902,1.642785359280737,2.2004105812100336,1.6637927858850732,1.0155807829346575,0.8971139424431069,-0.5054428012011756,0.691396760526385,0.4160814172229962,0.9379101272115916
DREB2C,1.2263008806446187,0.5547585400265583,1.0066509019659706,0.8812082251841601,1.2975429286165538,1.4187123129661312,1.3100735947277953,1.5127550899607387,-1.5297913795462077,-1.6224788658312,-1.5472836116060342,-1.6427853592807375,-2.005854303916548,-1.4187123129661308,-1.1298320308408791,-1.261121828280482
EDT1,1.2377413925572405,1.642785359280737,-0.0026780248619778808,-0.8347718934067764,-1.6427853592807375,-1.6224788658312,-0.9890277338786998,-1.4042097133553209,0.22963414956312947,-0.5672964029137779,-0.00803415141280527,0.21316716115049078,1.0615026297045762,0.8272071528766827,1.0901637335027603,0.850046659840097
ERF7,-2.2004105812100327,-2.047609368960878,0.35834456671086434,-0.27386543638531413,1.362383389418019,1.4042097133553209,1.7316643961222455,1.2493462419630998,1.3100735947277953,1.866540294772766,-0.7188680528227157,-0.9803303522249299,-0.797408756791946,0.4933081483127475,0.3928308136497293,-0.3640616602004256
ERF8,-1.836800742786681,-1.2493462419630998,0.9978005810486968,0.469252883812802,1.0709586242267901,1.2852127518908265,0.5990413673436641,-0.38705167999770673,-1.109779588322558,-0.6846104934522019,0.06163349704763414,0.15866651137713356,-0.23513679086214964,0.11002044271115592,0.8122178014999129,0.6846104934522019
ERF043,2.2004105812100336,2.3410271376304492,-0.5115380398553485,0.5610164475512408,-1.1197495278759124,-1.109779588322558,-1.448648041934721,-1.0615026297045764,-0.6054624085057514,-0.937910127211592,-0.7398323791085591,-0.3017790363535785,-0.11541062447747162,-1.0066509019659706,-0.8423847084436875,-1.2377413925572402
ERF069,-1.7817725841185594,-2.093273057357247,-0.797408756791946,-0.8971139424431069,0.2627606811759701,-0.8577588417227449,1.836800742786681,1.6855612305545902,0.45732717854092003,0.8196894559643803,1.362383389418019,0.8577588417227449,0.24616364666135948,1.2611218282804824,-0.4933081483127475,1.3357716204898045
ERF096,-1.4042097133553209,-1.496146876216362,-0.548522282698098,-0.8891329656800708,0.04018113452744476,-0.31863936396437514,1.5472836116060342,1.2852127518908265,1.362383389418019,1.0066509019659706,0.6054624085057516,-0.10463345561407539,0.8122178014999129,0.7468929114901232,-0.07774086355266835,0.1858478202909218
ERF098,-0.8423847084436875,-1.3760588349369347,0.3299298191830141,0.029462500148076574,1.1298320308408791,1.0901637335027603,0.9132499266836087,0.7328085370796356,0.5672964029137779,0.1316019471765929,0.07236970645650206,-0.1749599401657325,-0.6379530030286188,-0.35834456671086434,-1.03368798614595,-0.21864951704140353
ERF112,0.8423847084436877,1.2150186604198285,0.013390508459676464,0.691396760526385,0.698215019320807,0.9214077063693253,-0.5299395463003204,-0.09386842631539723,0.8272071528766827,0.7611270308966579,-1.1298320308408791,-0.873338443181592,-0.8122178014999129,-1.1929065265336705,-0.5799240864668217,-0.937910127211592
ERF13,0.24616364666135948,-0.018747249718058422,0.48726806452123755,0.20222146933015775,0.9631543195066732,0.7539908752671884,0.10463345561407526,0.3755318588580194,-0.6379530030286188,-0.7398323791085591,-0.14782784646163197,-0.7328085370796353,-0.4160814172229962,-0.469252883812802,-0.7050658929000242,0.24616364666135948
ERF6,0.0026780248619778808,-0.3755318588580192,0.0026780248619778808,-0.3412624906578669,0.873338443181592,0.6248777720424505,1.1197495278759124,0.4102481383343704,0.9546720080897412,0.469252883812802,-0.16409276201253223,-1.0709586242267903,-0.45138873387405676,-1.1713627674492542,-0.8272071528766829,0.12080416150268287
ARF3,1.4486480419347214,0.27386543638531397,-0.4395591808522135,-1.1503493803760079,0.4812457055488878,-0.3640616602004256,0.7827725602592135,1.1400307167488717,-1.3357716204898045,-1.0615026297045764,1.2150186604198285,0.7827725602592135,-0.12080416150268271,0.27386543638531397,-1.1713627674492542,-0.6711315147657183
AGL27,-0.5735988114583386,-0.2022214693301576,-0.7258206630767678,-0.36979067802381926,-0.4993662832382226,0.1749599401657325,-0.4336674943479459,0.22963414956312947,1.5297913795462077,1.2611218282804824,-0.4044287858153808,-0.02410452898060304,-0.07774086355266835,0.20222146933015775,0.9631543195066732,0.1316019471765929
GATA10,1.7081590334395331,0.6577733822383669,-1.496146876216362,-0.5115380398553485,-0.19675777725486301,-0.9978005810486968,0.7188680528227157,-0.542307285399801,-0.8812082251841601,-1.3899965844475837,1.7081590334395331,1.7081590334395331,1.4187123129661312,-0.8272071528766829,-1.731664396122245,0.36406166020042563
GATA11,1.7316643961222455,0.664437628128644,-1.5127550899607387,-0.5176523427716081,-0.20769120482982115,-0.9803303522249299,0.7258206630767681,-0.5361131652220903,-0.873338443181592,-1.4042097133553209,1.6637927858850732,1.6855612305545902,1.4042097133553209,-0.8196894559643805,-1.7081590334395325,0.3526391619229504
GATA12,2.2651370034494636,1.583762116539097,-1.448648041934721,-1.663792785885074,-0.6379530030286188,-0.6248777720424508,-0.08849006607869864,0.16952384856926508,-0.7900695024470359,-0.691396760526385,0.7188680528227157,-0.27386543638531413,0.7398323791085591,-0.5237860596104458,-0.6778556096439299,0.8272071528766827
GATA15,0.9890277338786998,1.5297913795462077,1.2150186604198285,-0.2961781727012255,-0.5990413673436641,-0.5990413673436641,-2.3410271376304475,-2.3410271376304475,-1.9673289538075787,-2.047609368960878,-0.3526391619229506,0.6379530030286191,0.9296272709001898,1.7817725841185594,1.2038890137412934,0.4454661650803933
GATA8,0.2627606811759701,-0.00803415141280527,0.2850040675696817,-0.7755170610270775,-0.9717065019881965,-1.160792003464767,-0.542307285399801,0.0509043874040253,0.3130094214656357,1.1713627674492542,1.3357716204898045,1.2038890137412934,1.0805113621441529,-0.9462578347633596,-0.8812082251841601,0.2627606811759701
GATA9,-1.866540294772766,-1.7817725841185594,1.4486480419347214,1.0901637335027603,-1.4641154989915917,-0.3299298191830141,-0.39862309718566696,-1.0155807829346575,-0.06700063638160315,-0.26830892291621306,0.7398323791085591,1.322813412009698,0.631401894239761,1.6637927858850732,1.642785359280737,-1.0155807829346575
GT-1,1.1298320308408791,-0.7188680528227157,0.8196894559643803,-0.7398323791085591,0.7900695024470359,-0.04554210636070438,-1.4641154989915917,-1.2377413925572402,-2.2651370034494627,-1.9673289538075787,1.3760588349369347,0.29617817270122565,-0.5361131652220903,1.1400307167488717,-0.18040120698026224,1.8980286526220012
HAT1,-1.663792785885074,-1.322813412009698,0.0241045289806029,-1.0709586242267903,-1.1298320308408791,-0.48726806452123755,1.109779588322558,0.7050658929000242,1.0615026297045762,0.3299298191830141,0.3242794243706307,0.07236970645650206,1.2852127518908265,1.4187123129661312,1.362383389418019,0.664437628128644
HBI1,0.16409276201253223,0.2241384526491305,-1.5837621165390972,-0.937910127211592,-1.5837621165390972,-1.7817725841185594,-0.4812457055488878,-0.7050658929000242,-0.07236970645650206,-0.2794304183604154,1.1400307167488717,1.3100735947277953,1.5127550899607387,1.5127550899607387,1.5127550899607387,1.836800742786681
KAN1,-1.1197495278759124,0.5361131652220904,1.1503493803760079,1.0521406099073667,0.3299298191830141,1.0805113621441529,0.5423072853998011,0.0026780248619778808,-0.6778556096439299,0.7050658929000242,-1.808602238312397,-0.3469452131673661,-1.160792003464767,0.2241384526491305,0.8196894559643803,-1.0709586242267903
KAN4,1.5297913795462077,1.2263008806446187,-0.5361131652220903,-1.322813412009698,1.9315197977783911,1.362383389418019,-0.6248777720424508,0.2627606811759701,-1.6855612305545893,-1.0999187570821543,0.05626813256524102,-0.185847820290922,-0.9132499266836087,-1.3760588349369347,-1.3760588349369347,-1.0805113621441527
TCP4,1.6224788658311995,0.2905865847492116,-1.3899965844475837,-0.9296272709001898,-0.9462578347633596,-1.5127550899607387,-2.433412139594901,-2.005854303916548,-0.9296272709001898,-1.4187123129661308,1.7817725841185594,2.047609368960877,2.2651370034494636,0.1749599401657325,-0.45138873387405676,2.0058543039165473
MYB111,-0.7258206630767678,-1.663792785885074,0.8122178014999129,-0.3469452131673661,0.05626813256524102,-0.5862726494026449,-1.663792785885074,-0.463281794980354,-2.093273057357247,-1.7561674016602142,1.0999187570821543,1.3760588349369347,2.047609368960877,1.3760588349369347,0.2572205162827893,1.6855612305545902
MYB24,0.9214077063693253,-0.12080416150268271,1.9673289538075784,0.8047912168496852,1.3760588349369347,0.4454661650803933,-0.8577588417227449,-1.731664396122245,-2.047609368960878,-2.2004105812100327,-0.21316716115049067,-1.1929065265336705,-1.3489580918851947,0.9132499266836087,-0.23513679086214964,0.7119500194518401
MYB3,-0.4933081483127475,0.691396760526385,2.4334121395949024,1.836800742786681,1.1713627674492542,0.9132499266836087,-2.047609368960878,-2.047609368960878,-1.663792785885074,-1.7817725841185594,-1.5127550899607387,-0.9296272709001898,-0.6711315147657183,0.45732717854092003,0.21864951704140353,-0.4993662832382226
MYB4,-1.2852127518908265,-1.4335196000876227,0.029462500148076574,0.9379101272115916,0.7683021589798121,1.0709586242267901,-1.1400307167488717,-0.8272071528766829,-1.0428699107045674,-1.9315197977783913,1.2263008806446187,0.8047912168496852,1.496146876216362,0.4277908230703917,-0.9546720080897407,1.2730749331293942
MYB46,0.7900695024470359,0.1370065205978756,-0.463281794980354,-1.03368798614595,1.2611218282804824,0.6054624085057516,-0.07774086355266835,0.8891329656800708,-1.4042097133553209,-1.866540294772766,0.9132499266836087,-0.38128544450891133,1.0521406099073667,-0.698215019320807,-0.9890277338786998,0.7050658929000242
MYB55,0.7398323791085591,-0.06700063638160315,0.09924950325268869,-0.9546720080897407,0.7398323791085591,-0.4102481383343704,1.1929065265336705,1.0155807829346575,-0.5926449301635264,0.9132499266836087,-0.06700063638160315,-0.23513679086214964,-0.21316716115049067,-0.9631543195066732,-1.2852127518908265,0.346945213167366
